Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,BX8070811900K,Intel,Core i9-11900K,1,109,2268,https://cpu.userbenchmark.com/Intel-Core-i9-11900K/Rating/4110
CPU,BX8070811700K,Intel,Core i7-11700K,2,107,4308,https://cpu.userbenchmark.com/Intel-Core-i7-11700K/Rating/4107
CPU,BX8070811900,Intel,Core i9-11900,3,106,227,https://cpu.userbenchmark.com/SpeedTest/1515871/11th-Gen-IntelR-CoreTM-i9-11900---250GHz
CPU,BX8070811700KF,Intel,Core i7-11700KF,4,105,702,https://cpu.userbenchmark.com/SpeedTest/1514594/11th-Gen-IntelR-CoreTM-i7-11700KF---360GHz
CPU,BX8070811900F,Intel,Core i9-11900F,5,104,217,https://cpu.userbenchmark.com/SpeedTest/1492552/11th-Gen-IntelR-CoreTM-i9-11900F---250GHz
CPU,BX8070811600K,Intel,Core i5-11600K,6,104,2145,https://cpu.userbenchmark.com/Intel-Core-i5-11600K/Rating/4113
CPU,BX8070811600KF,Intel,Core i5-11600KF,7,104,433,https://cpu.userbenchmark.com/SpeedTest/1512279/11th-Gen-IntelR-CoreTM-i5-11600KF---390GHz
CPU,BX8070811900KF,Intel,Core i9-11900KF,8,103,423,https://cpu.userbenchmark.com/SpeedTest/1515781/11th-Gen-IntelR-CoreTM-i9-11900KF---350GHz
CPU,BX8070811600,Intel,Core i5-11600,9,103,67,https://cpu.userbenchmark.com/SpeedTest/1543284/11th-Gen-IntelR-CoreTM-i5-11600---280GHz
CPU,BX8070110900KF,Intel,Core i9-10900KF,10,102,10432,https://cpu.userbenchmark.com/SpeedTest/1174369/IntelR-CoreTM-i9-10900KF-CPU---370GHz
CPU,BX8070811700,Intel,Core i7-11700,11,102,953,https://cpu.userbenchmark.com/SpeedTest/1450761/11th-Gen-IntelR-CoreTM-i7-11700---250GHz
CPU,BX8070110900K,Intel,Core i9-10900K,12,102,47216,https://cpu.userbenchmark.com/Intel-Core-i9-10900K/Rating/4071
CPU,BX8070811500,Intel,Core i5-11500,13,101,453,https://cpu.userbenchmark.com/SpeedTest/1496869/11th-Gen-IntelR-CoreTM-i5-11500---270GHz
CPU,BX80684I99900KS,Intel,Core i9-9900KS,14,101,9406,https://cpu.userbenchmark.com/SpeedTest/929964/IntelR-CoreTM-i9-9900KS-CPU---400GHz
CPU,,Intel,Core i9-11980HK,15,101,4,https://cpu.userbenchmark.com/SpeedTest/1569162/11th-Gen-IntelR-CoreTM-i9-11980HK---260GHz
CPU,BX8070110850K,Intel,Core i9-10850K,16,100,37915,https://cpu.userbenchmark.com/SpeedTest/1255865/IntelR-CoreTM-i9-10850K-CPU---360GHz
CPU,100-100000059WOF,AMD,Ryzen 9 5950X,17,100,20291,https://cpu.userbenchmark.com/AMD-Ryzen-9-5950X/Rating/4086
CPU,100-100000061WOF,AMD,Ryzen 9 5900X,18,99.9,42008,https://cpu.userbenchmark.com/AMD-Ryzen-9-5900X/Rating/4087
CPU,,Intel,Core i9-11900H,19,99.6,1,https://cpu.userbenchmark.com/SpeedTest/1539880/11th-Gen-IntelR-CoreTM-i9-11900H---250GHz
CPU,100-100000063WOF,AMD,Ryzen 7 5800X,20,98.7,70142,https://cpu.userbenchmark.com/AMD-Ryzen-7-5800X/Rating/4085
CPU,BX8070811400,Intel,Core i5-11400,21,98.6,1518,https://cpu.userbenchmark.com/Intel-Core-i5-11400/Rating/4112
CPU,BX8070110700K,Intel,Core i7-10700K,22,98.2,100843,https://cpu.userbenchmark.com/Intel-Core-i7-10700K/Rating/4070
CPU,,AMD,Ryzen 7 5800,23,98.1,159,https://cpu.userbenchmark.com/SpeedTest/1496609/AMD-Ryzen-7-5800-8-Core-Processor
CPU,,AMD,Ryzen 9 5900,24,98.1,82,https://cpu.userbenchmark.com/SpeedTest/1528736/AMD-Ryzen-9-5900-12-Core-Processor
CPU,BX8070811400F,Intel,Core i5-11400F,25,98,1735,https://cpu.userbenchmark.com/Intel-Core-i5-11400F/Rating/4111
CPU,BX8070110900F,Intel,Core i9-10900F,26,97.9,3520,https://cpu.userbenchmark.com/SpeedTest/1196789/IntelR-CoreTM-i9-10900F-CPU---280GHz
CPU,BX8070811700F,Intel,Core i7-11700F,27,97.7,758,https://cpu.userbenchmark.com/SpeedTest/1522100/11th-Gen-IntelR-CoreTM-i7-11700F---250GHz
CPU,BX8070110700KF,Intel,Core i7-10700KF,28,97.6,14340,https://cpu.userbenchmark.com/SpeedTest/1171560/IntelR-CoreTM-i7-10700KF-CPU---380GHz
CPU,BX80684I99900K,Intel,Core i9-9900K,29,97.5,356388,https://cpu.userbenchmark.com/Intel-Core-i9-9900K/Rating/4028
CPU,BX80684I99900KF,Intel,Core i9-9900KF,30,97.3,14767,https://cpu.userbenchmark.com/SpeedTest/764533/IntelR-CoreTM-i9-9900KF-CPU---360GHz
CPU,BX80684I79700K,Intel,Core i7-9700K,31,97.2,402116,https://cpu.userbenchmark.com/Intel-Core-i7-9700K/Rating/4030
CPU,BX80684I79700KF,Intel,Core i7-9700KF,32,97.1,18145,https://cpu.userbenchmark.com/SpeedTest/710154/IntelR-CoreTM-i7-9700KF-CPU---360GHz
CPU,,Intel,Core i9-10900,33,97,6212,https://cpu.userbenchmark.com/SpeedTest/1169242/IntelR-CoreTM-i9-10900-CPU---280GHz
CPU,100-100000065BOX,AMD,Ryzen 5 5600X,34,96.2,105617,https://cpu.userbenchmark.com/AMD-Ryzen-5-5600X/Rating/4084
CPU,,Intel,Core i7-11850H,35,96.2,1,https://cpu.userbenchmark.com/SpeedTest/1557007/11th-Gen-IntelR-CoreTM-i7-11850H---250GHz
CPU,BX8070110600KF,Intel,Core i5-10600KF,36,95.4,7948,https://cpu.userbenchmark.com/SpeedTest/1225152/IntelR-CoreTM-i5-10600KF-CPU---410GHz
CPU,,AMD,Ryzen 7 5700G,37,95.3,93,https://cpu.userbenchmark.com/SpeedTest/1552677/AMD-Ryzen-7-5700G-with-Radeon-Graphics
CPU,BX8070110600K,Intel,Core i5-10600K,38,95,34857,https://cpu.userbenchmark.com/Intel-Core-i5-10600K/Rating/4072
CPU,,Intel,Core i7-11800H,39,94.9,61,https://cpu.userbenchmark.com/SpeedTest/1542191/11th-Gen-IntelR-CoreTM-i7-11800H---230GHz
CPU,BX8070110700F,Intel,Core i7-10700F,40,94.5,17287,https://cpu.userbenchmark.com/SpeedTest/1183814/IntelR-CoreTM-i7-10700F-CPU---290GHz
CPU,BX8070110700,Intel,Core i7-10700,41,94.3,34877,https://cpu.userbenchmark.com/Intel-Core-i7-10700/Rating/4077
CPU,BX80684I78086K,Intel,Core i7-8086K,42,93.9,29765,https://cpu.userbenchmark.com/SpeedTest/516988/IntelR-CoreTM-i7-8086K-CPU---400GHz
CPU,BX8070110600,Intel,Core i5-10600,43,93.6,4074,https://cpu.userbenchmark.com/Intel-Core-i5-10600/Rating/4069
CPU,BX80684I59600K,Intel,Core i5-9600K,44,93.6,266049,https://cpu.userbenchmark.com/Intel-Core-i5-9600K/Rating/4031
CPU,BX80684I59600KF,Intel,Core i5-9600KF,45,93.5,51841,https://cpu.userbenchmark.com/SpeedTest/772658/IntelR-CoreTM-i5-9600KF-CPU---370GHz
CPU,BX80684I99900,Intel,Core i9-9900,46,93.5,7401,https://cpu.userbenchmark.com/SpeedTest/816115/IntelR-CoreTM-i9-9900-CPU---310GHz
CPU,BX80684I79700,Intel,Core i7-9700,47,93,54089,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz
CPU,BX80684I79700F,Intel,Core i7-9700F,48,92.3,31960,https://cpu.userbenchmark.com/SpeedTest/816132/IntelR-CoreTM-i7-9700F-CPU---300GHz
CPU,BX80684I78700K,Intel,Core i7-8700K,49,92.1,600607,https://cpu.userbenchmark.com/Intel-Core-i7-8700K/Rating/3937
CPU,,Intel,Core i9-11950H,50,91.8,2,https://cpu.userbenchmark.com/SpeedTest/1554081/11th-Gen-IntelR-CoreTM-i9-11950H---260GHz
CPU,BX80684I59600,Intel,Core i5-9600,51,91.4,516,https://cpu.userbenchmark.com/SpeedTest/853186/IntelR-CoreTM-i5-9600-CPU---310GHz
CPU,BX80684I58600K,Intel,Core i5-8600K,52,91.4,203505,https://cpu.userbenchmark.com/Intel-Core-i5-8600K/Rating/3941
CPU,,AMD,Ryzen 9 5900HX,53,90.8,1832,https://cpu.userbenchmark.com/SpeedTest/1449683/AMD-Ryzen-9-5900HX-with-Radeon-Graphics
CPU,BX8070110500,Intel,Core i5-10500,54,90.5,4234,https://cpu.userbenchmark.com/Intel-Core-i5-10500/Rating/4078
CPU,,AMD,Ryzen 9 5900HS,55,90.5,2790,https://cpu.userbenchmark.com/SpeedTest/1452199/AMD-Ryzen-9-5900HS-with-Radeon-Graphics
CPU,,AMD,Ryzen 5 5600G,56,90.5,156,https://cpu.userbenchmark.com/SpeedTest/1553183/AMD-Ryzen-5-5600G-with-Radeon-Graphics
CPU,,Intel,Core i9-10980HK,57,89.3,3506,https://cpu.userbenchmark.com/SpeedTest/1065893/IntelR-CoreTM-i9-10980HK-CPU---240GHz
CPU,,Intel,Core i3-10320,58,89.2,265,https://cpu.userbenchmark.com/SpeedTest/1180543/IntelR-CoreTM-i3-10320-CPU---380GHz
CPU,BX80684I78700,Intel,Core i7-8700,59,89.1,272053,https://cpu.userbenchmark.com/Intel-Core-i7-8700/Rating/3940
CPU,BX80684I59500,Intel,Core i5-9500,60,88.7,5837,https://cpu.userbenchmark.com/SpeedTest/825467/IntelR-CoreTM-i5-9500-CPU---300GHz
CPU,100-100000279WOF,AMD,Ryzen 7 3800XT,61,88.7,11731,https://cpu.userbenchmark.com/SpeedTest/1218139/AMD-Ryzen-7-3800XT-8-Core-Processor
CPU,100-100000023BOX,AMD,Ryzen 9 3900X,62,88.5,224331,https://cpu.userbenchmark.com/AMD-Ryzen-9-3900X/Rating/4044
CPU,100-100000277WOF,AMD,Ryzen 9 3900XT,63,88.3,15794,https://cpu.userbenchmark.com/SpeedTest/1202614/AMD-Ryzen-9-3900XT-12-Core-Processor
CPU,BX80684I39350KF,Intel,Core i3-9350KF,64,88.3,865,https://cpu.userbenchmark.com/Intel-Core-i3-9350KF/Rating/4055
CPU,,AMD,Ryzen 7 4700G,65,88.2,434,https://cpu.userbenchmark.com/SpeedTest/1135003/AMD-Ryzen-7-4700G-8-Core-Processor
CPU,BX80684I58600,Intel,Core i5-8600,66,88.1,15360,https://cpu.userbenchmark.com/SpeedTest/477251/IntelR-CoreTM-i5-8600-CPU---310GHz
CPU,BX8070110400,Intel,Core i5-10400,67,88,34001,https://cpu.userbenchmark.com/Intel-Core-i5-10400/Rating/4073
CPU,BX8070110400F,Intel,Core i5-10400F,68,87.8,48562,https://cpu.userbenchmark.com/Intel-Core-i5-10400F/Rating/4079
CPU,BX80677I77700K,Intel,Core i7-7700K,69,87.6,490787,https://cpu.userbenchmark.com/Intel-Core-i7-7700K/Rating/3647
CPU,,Intel,Core i5-10500H,70,87.5,284,https://cpu.userbenchmark.com/SpeedTest/1449890/IntelR-CoreTM-i5-10500H-CPU---250GHz
CPU,100-100000051WOF,AMD,Ryzen 9 3950X,71,87.4,37810,https://cpu.userbenchmark.com/AMD-Ryzen-9-3950X/Rating/4057
CPU,BX80677I77740X,Intel,Core i7-7740X,72,87.3,3642,https://cpu.userbenchmark.com/SpeedTest/304932/IntelR-CoreTM-i7-7740X-CPU---430GHz
CPU,100-100000025BOX,AMD,Ryzen 7 3800X,73,87.3,137506,https://cpu.userbenchmark.com/AMD-Ryzen-7-3800X/Rating/4047
CPU,BX8069510940X,Intel,Core i9-10940X,74,87.2,1147,https://cpu.userbenchmark.com/SpeedTest/932085/IntelR-CoreTM-i9-10940X-CPU---330GHz
CPU,BX80671I76900K,Intel,Core i7-6900K,75,87.1,5831,https://cpu.userbenchmark.com/Intel-Core-i7-6900K/Rating/3605
CPU,BX8070110300,Intel,Core i3-10300,76,86.9,205,https://cpu.userbenchmark.com/Intel-Core-i3-10300/Rating/4074
CPU,,Intel,Core i9-10900T,77,86.8,73,https://cpu.userbenchmark.com/SpeedTest/1238258/IntelR-CoreTM-i9-10900T-CPU---190GHz
CPU,,Intel,Core i7-10700T,78,86.7,449,https://cpu.userbenchmark.com/SpeedTest/1218230/IntelR-CoreTM-i7-10700T-CPU---200GHz
CPU,BX8069510920X,Intel,Core i9-10920X,79,86.7,1549,https://cpu.userbenchmark.com/SpeedTest/931866/IntelR-CoreTM-i9-10920X-CPU---350GHz
CPU,,Intel,Core i7-10870H,80,86.7,6830,https://cpu.userbenchmark.com/SpeedTest/1322918/IntelR-CoreTM-i7-10870H-CPU---220GHz
CPU,100-100000071BOX,AMD,Ryzen 7 3700X,81,86.6,566282,https://cpu.userbenchmark.com/AMD-Ryzen-7-3700X/Rating/4043
CPU,BX8069510900X,Intel,Core i9-10900X,82,86.5,2746,https://cpu.userbenchmark.com/SpeedTest/969950/IntelR-CoreTM-i9-10900X-CPU---370GHz
CPU,BX80671I76950X,Intel,Core i7-6950X,83,86.3,3901,https://cpu.userbenchmark.com/Intel-Core-i7-6950X/Rating/3604
CPU,,AMD,Ryzen 7 5800HS,84,86.3,346,https://cpu.userbenchmark.com/SpeedTest/1463823/AMD-Ryzen-7-5800HS-with-Radeon-Graphics
CPU,BX80684I58500,Intel,Core i5-8500,85,86.2,30367,https://cpu.userbenchmark.com/SpeedTest/447884/IntelR-CoreTM-i5-8500-CPU---300GHz
CPU,,AMD,Ryzen 7 5800H,86,86.2,3944,https://cpu.userbenchmark.com/SpeedTest/1442974/AMD-Ryzen-7-5800H-with-Radeon-Graphics
CPU,BX80673I99920X,Intel,Core i9-9920X,87,86.1,808,https://cpu.userbenchmark.com/SpeedTest/656219/IntelR-CoreTM-i9-9920X-CPU---350GHz
CPU,100-100000281BOX,AMD,Ryzen 5 3600XT,88,85.8,24040,https://cpu.userbenchmark.com/SpeedTest/1211585/AMD-Ryzen-5-3600XT-6-Core-Processor
CPU,BX80673I99940X,Intel,Core i9-9940X,89,85.8,1183,https://cpu.userbenchmark.com/SpeedTest/641326/IntelR-CoreTM-i9-9940X-CPU---330GHz
CPU,BX8070110105F,Intel,Core i3-10105F,90,85.7,308,https://cpu.userbenchmark.com/SpeedTest/1482345/IntelR-CoreTM-i3-10105F-CPU---370GHz
CPU,BX80684I59400,Intel,Core i5-9400,91,85.6,19706,https://cpu.userbenchmark.com/SpeedTest/735306/IntelR-CoreTM-i5-9400-CPU---290GHz
CPU,BX80684I59400F,Intel,Core i5-9400F,92,85.6,221232,https://cpu.userbenchmark.com/Intel-Core-i5-9400F/Rating/4051
CPU,BX80673I99960X,Intel,Core i9-9960X,93,85.5,618,https://cpu.userbenchmark.com/SpeedTest/653060/IntelR-CoreTM-i9-9960X-CPU---310GHz
CPU,,Intel,Core i5-10600T,94,84.9,27,https://cpu.userbenchmark.com/SpeedTest/1250930/IntelR-CoreTM-i5-10600T-CPU---240GHz
CPU,BX80677I57640X,Intel,Core i5-7640X,95,84.8,2465,https://cpu.userbenchmark.com/SpeedTest/310543/IntelR-CoreTM-i5-7640X-CPU---400GHz
CPU,,AMD,Ryzen 9 4900HS,96,84.8,8416,https://cpu.userbenchmark.com/SpeedTest/1084184/AMD-Ryzen-9-4900HS-with-Radeon-Graphics
CPU,BX80671I76850K,Intel,Core i7-6850K,97,84.8,20109,https://cpu.userbenchmark.com/Intel-Core-i7-6850K/Rating/3606
CPU,BX80684I58400,Intel,Core i5-8400,98,84.6,244234,https://cpu.userbenchmark.com/Intel-Core-i5-8400/Rating/3939
CPU,BX8070110100,Intel,Core i3-10100,99,84.6,12905,https://cpu.userbenchmark.com/Intel-Core-i3-10100/Rating/4075
CPU,100-1000000158,AMD,Ryzen 5 3500X,100,84.6,30091,https://cpu.userbenchmark.com/AMD-Ryzen-5-3500X/Rating/4052
CPU,100-100000022BOX,AMD,Ryzen 5 3600X,101,84.5,224735,https://cpu.userbenchmark.com/AMD-Ryzen-5-3600X/Rating/4041
CPU,,Intel,Core i9-10885H,102,84.3,2689,https://cpu.userbenchmark.com/SpeedTest/1174414/IntelR-CoreTM-i9-10885H-CPU---240GHz
CPU,100-100000010WOF,AMD,Ryzen TR 3960X,103,84.3,4117,https://cpu.userbenchmark.com/SpeedTest/969111/AMD-Ryzen-Threadripper-3960X-24-Core-Processor
CPU,BX8070110100F,Intel,Core i3-10100F,104,84.2,11744,https://cpu.userbenchmark.com/Intel-Core-i3-10100F/Rating/4082
CPU,,Intel,Core i7-10875H,105,84.1,18179,https://cpu.userbenchmark.com/SpeedTest/1111393/IntelR-CoreTM-i7-10875H-CPU---230GHz
CPU,BX80673I97960X,Intel,Core i9-7960X,106,84.1,1808,https://cpu.userbenchmark.com/SpeedTest/357952/IntelR-CoreTM-i9-7960X-CPU---280GHz
CPU,BX80673I99900X,Intel,Core i9-9900X,107,84,2292,https://cpu.userbenchmark.com/SpeedTest/639130/IntelR-CoreTM-i9-9900X-CPU---350GHz
CPU,,AMD,Ryzen 9 5980HS,108,83.9,23,https://cpu.userbenchmark.com/SpeedTest/1493102/AMD-Ryzen-9-5980HS-with-Radeon-Graphics
CPU,,AMD,Ryzen 9 4900H,109,83.9,2321,https://cpu.userbenchmark.com/SpeedTest/1185620/AMD-Ryzen-9-4900H-with-Radeon-Graphics
CPU,100-1000000050,AMD,Ryzen 5 3500,110,83.7,14630,https://cpu.userbenchmark.com/AMD-Ryzen-5-3500/Rating/4053
CPU,100-100000011WOF,AMD,Ryzen TR 3970X,111,83.7,3338,https://cpu.userbenchmark.com/SpeedTest/970030/AMD-Ryzen-Threadripper-3970X-32-Core-Processor
CPU,BX8069510980XE,Intel,Core i9-10980XE,112,83.7,2027,https://cpu.userbenchmark.com/SpeedTest/935899/IntelR-CoreTM-i9-10980XE-CPU---300GHz
CPU,,Intel,Core i9-9980HK,113,83.5,5368,https://cpu.userbenchmark.com/SpeedTest/797907/IntelR-CoreTM-i9-9980HK-CPU---240GHz
CPU,,Intel,Core i7-10850H,114,83.5,2180,https://cpu.userbenchmark.com/SpeedTest/1160496/IntelR-CoreTM-i7-10850H-CPU---270GHz
CPU,100-100000031BOX,AMD,Ryzen 5 3600,115,83.4,875511,https://cpu.userbenchmark.com/AMD-Ryzen-5-3600/Rating/4040
CPU,,AMD,Ryzen 7 4800HS,116,83.3,4941,https://cpu.userbenchmark.com/SpeedTest/1064059/AMD-Ryzen-7-4800HS-with-Radeon-Graphics
CPU,BX80673I97940X,Intel,Core i9-7940X,117,83.3,3702,https://cpu.userbenchmark.com/SpeedTest/353078/IntelR-CoreTM-i9-7940X-CPU---310GHz
CPU,BX80646I74790K,Intel,Core i7-4790K,118,83.3,388035,https://cpu.userbenchmark.com/Intel-Core-i7-4790K/Rating/2384
CPU,,Intel,Core i5-10500T,119,83.2,304,https://cpu.userbenchmark.com/SpeedTest/1204939/IntelR-CoreTM-i5-10500T-CPU---230GHz
CPU,BX80658i75775C,Intel,Core i7-5775C,120,83.2,1780,https://cpu.userbenchmark.com/SpeedTest/30276/IntelR-CoreTM-i7-5775C-CPU---330GHz
CPU,100-000000098,AMD,Ryzen 7 4800H,121,83.1,33495,https://cpu.userbenchmark.com/SpeedTest/1032976/AMD-Ryzen-7-4800H-with-Radeon-Graphics
CPU,,Intel,Core i7-10750H,122,83,103413,https://cpu.userbenchmark.com/SpeedTest/1053158/IntelR-CoreTM-i7-10750H-CPU---260GHz
CPU,BX80684I38350K,Intel,Core i3-8350K,123,83,22838,https://cpu.userbenchmark.com/Intel-Core-i3-8350K/Rating/3935
CPU,BX80662I76700K,Intel,Core i7-6700K,124,83,492555,https://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502
CPU,BX80673I97900X,Intel,Core i9-7900X,125,82.9,15927,https://cpu.userbenchmark.com/Intel-Core-i9-7900X/Rating/3936
CPU,BX80673I79800X,Intel,Core i7-9800X,126,82.7,2729,https://cpu.userbenchmark.com/SpeedTest/651256/IntelR-CoreTM-i7-9800X-CPU---380GHz
CPU,BX80673I99820X,Intel,Core i9-9820X,127,82.6,1704,https://cpu.userbenchmark.com/SpeedTest/651318/IntelR-CoreTM-i9-9820X-CPU---330GHz
CPU,BX80673I99980X,Intel,Core i9-9980XE,128,82.5,1537,https://cpu.userbenchmark.com/SpeedTest/652504/IntelR-CoreTM-i9-9980XE-CPU---300GHz
CPU,BX80648I75960X,Intel,Core i7-5960X,129,82.3,8381,https://cpu.userbenchmark.com/Intel-Core-i7-5960X/Rating/2580
CPU,BX80677I57600K,Intel,Core i5-7600K,130,82.2,181238,https://cpu.userbenchmark.com/Intel-Core-i5-7600K/Rating/3885
CPU,BX80648I75930K,Intel,Core i7-5930K,131,82,34956,https://cpu.userbenchmark.com/Intel-Core-i7-5930K/Rating/2578
CPU,100-000000163,AMD,Ryzen TR 3990X,132,82,792,https://cpu.userbenchmark.com/SpeedTest/1035665/AMD-Ryzen-Threadripper-3990X-64-Core-Processor
CPU,BX80671I76800K,Intel,Core i7-6800K,133,81.8,38725,https://cpu.userbenchmark.com/Intel-Core-i7-6800K/Rating/3607
CPU,CM8068403358708,Intel,Core i5-8600T,134,81.8,222,https://cpu.userbenchmark.com/SpeedTest/506080/IntelR-CoreTM-i5-8600T-CPU---230GHz
CPU,BX80673I97920X,Intel,Core i9-7920X,135,81.8,4311,https://cpu.userbenchmark.com/SpeedTest/278103/IntelR-CoreTM-i9-7920X-CPU---350GHz
CPU,CM8068403358413,Intel,Core i7-8700T,136,81.7,3787,https://cpu.userbenchmark.com/SpeedTest/480804/IntelR-CoreTM-i7-8700T-CPU---240GHz
CPU,BX80673I77820X,Intel,Core i7-7820X,137,81.7,26583,https://cpu.userbenchmark.com/Intel-Core-i7-7820X/Rating/3928
CPU,YD270XBGAFBOX,AMD,Ryzen 7 2700X,138,81.6,450588,https://cpu.userbenchmark.com/AMD-Ryzen-7-2700X/Rating/3958
CPU,100-100000159BOX,AMD,Ryzen 3 3300X,139,81.3,9559,https://cpu.userbenchmark.com/AMD-Ryzen-3-3300X/Rating/4076
CPU,BX80658i55675C,Intel,Core i5-5675C,140,81.1,858,https://cpu.userbenchmark.com/SpeedTest/31828/IntelR-CoreTM-i5-5675C-CPU---310GHz
CPU,,Intel,Core i7-11370H,141,81,2267,https://cpu.userbenchmark.com/SpeedTest/1444990/11th-Gen-IntelR-CoreTM-i7-11370H---330GHz
CPU,BX80633I74960X,Intel,Core i7-4960X,142,80.7,3759,https://cpu.userbenchmark.com/Intel-Core-i7-4960X/Rating/1977
CPU,,Intel,Xeon E3-1245 v6,143,80.7,419,https://cpu.userbenchmark.com/SpeedTest/299743/IntelR-XeonR-CPU-E3-1245-v6---370GHz
CPU,CL8068404069006,Intel,Core i9-9880H,144,80.6,7541,https://cpu.userbenchmark.com/SpeedTest/750169/IntelR-CoreTM-i9-9880H-CPU---230GHz
CPU,,Intel,Core i7-8809G,145,80.5,3077,https://cpu.userbenchmark.com/SpeedTest/422264/IntelR-CoreTM-i7-8809G-CPU---310GHz
CPU,BX80684I39100,Intel,Core i3-9100,146,80.5,7594,https://cpu.userbenchmark.com/SpeedTest/806339/IntelR-CoreTM-i3-9100-CPU---360GHz
CPU,,Intel,Core i7-9850H,147,80.5,6488,https://cpu.userbenchmark.com/SpeedTest/826055/IntelR-CoreTM-i7-9850H-CPU---260GHz
CPU,BX80673I97980X,Intel,Core i9-7980XE,148,80.4,3768,https://cpu.userbenchmark.com/SpeedTest/352013/IntelR-CoreTM-i9-7980XE-CPU---260GHz
CPU,YD292XA8AFWOF,AMD,Ryzen TR 2920X,149,80.3,2549,https://cpu.userbenchmark.com/SpeedTest/625966/AMD-Ryzen-Threadripper-2920X-12-Core-Processor
CPU,,Intel,Xeon E3-1286 v3,150,80.3,20,https://cpu.userbenchmark.com/SpeedTest/33047/IntelR-XeonR-CPU-E3-1286-v3---370GHz
CPU,,Intel,Xeon E3-1270 v6,151,80.3,475,https://cpu.userbenchmark.com/SpeedTest/278175/IntelR-XeonR-CPU-E3-1270-v6---380GHz
CPU,,AMD,Ryzen 5 4600HS,152,80.2,806,https://cpu.userbenchmark.com/SpeedTest/1134526/AMD-Ryzen-5-4600HS-with-Radeon-Graphics
CPU,BX80648I75820K,Intel,Core i7-5820K,153,80.1,96135,https://cpu.userbenchmark.com/Intel-Core-i7-5820K/Rating/2579
CPU,BX80673I77800X,Intel,Core i7-7800X,154,80.1,17491,https://cpu.userbenchmark.com/SpeedTest/304816/IntelR-CoreTM-i7-7800X-CPU---350GHz
CPU,,Intel,Core i5-10300H,155,80,31872,https://cpu.userbenchmark.com/SpeedTest/1027882/IntelR-CoreTM-i5-10300H-CPU---250GHz
CPU,,Intel,Core i5-10400T,156,80,366,https://cpu.userbenchmark.com/SpeedTest/1189479/IntelR-CoreTM-i5-10400T-CPU---200GHz
CPU,,Intel,Core i7 X 990,157,79.9,1838,https://cpu.userbenchmark.com/SpeedTest/2590/IntelR-CoreTM-i7-CPU-------X-990----347GHz
CPU,,Intel,Xeon E5-1650 v3,158,79.8,5209,https://cpu.userbenchmark.com/SpeedTest/16320/IntelR-XeonR-CPU-E5-1650-v3---350GHz
CPU,100-000000100,AMD,Ryzen 5 4600H,159,79.6,25138,https://cpu.userbenchmark.com/SpeedTest/1110331/AMD-Ryzen-5-4600H-with-Radeon-Graphics
CPU,BX80662I56600K,Intel,Core i5-6600K,160,79.6,315495,https://cpu.userbenchmark.com/Intel-Core-i5-6600K/Rating/3503
CPU,,Intel,Core i5-10400H,161,79.4,280,https://cpu.userbenchmark.com/SpeedTest/1084904/IntelR-CoreTM-i5-10400H-CPU---260GHz
CPU,,Intel,Core i5-10200H,162,79.4,999,https://cpu.userbenchmark.com/SpeedTest/1303113/IntelR-CoreTM-i5-10200H-CPU---240GHz
CPU,,Intel,Core i7-3970X,163,79.2,2503,https://cpu.userbenchmark.com/SpeedTest/6794/IntelR-CoreTM-i7-3970X-CPU---350GHz
CPU,,Intel,Core i7-11375H,164,79.1,100,https://cpu.userbenchmark.com/SpeedTest/1462657/11th-Gen-IntelR-CoreTM-i7-11375H---330GHz
CPU,YD295XA8UGAAF,AMD,Ryzen TR 2950X,165,79.1,7481,https://cpu.userbenchmark.com/SpeedTest/569025/AMD-Ryzen-Threadripper-2950X-16-Core-Processor
CPU,BX80684I39100F,Intel,Core i3-9100F,166,79.1,77158,https://cpu.userbenchmark.com/Intel-Core-i3-9100F/Rating/4054
CPU,BX80633I74930K,Intel,Core i7-4930K,167,79,19413,https://cpu.userbenchmark.com/Intel-Core-i7-4930K/Rating/1976
CPU,BX80684I38300,Intel,Core i3-8300,168,79,1716,https://cpu.userbenchmark.com/SpeedTest/484077/IntelR-CoreTM-i3-8300-CPU---370GHz
CPU,,Intel,Core i5-9400H,169,78.9,503,https://cpu.userbenchmark.com/SpeedTest/843530/IntelR-CoreTM-i5-9400H-CPU---250GHz
CPU,BX80619I73960X,Intel,Core i7-3960X,170,78.9,1932,https://cpu.userbenchmark.com/Intel-Core-i7-3960X/Rating/1973
CPU,CL8068404121817,Intel,Core i7-9750H,171,78.9,238111,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz
CPU,YD260XBCAFBOX,AMD,Ryzen 5 2600X,172,78.9,277105,https://cpu.userbenchmark.com/AMD-Ryzen-5-2600X/Rating/3956
CPU,FH8068403419332,Intel,Core i7-8559U,173,78.9,2139,https://cpu.userbenchmark.com/SpeedTest/543591/IntelR-CoreTM-i7-8559U-CPU---270GHz
CPU,BX80677I77700,Intel,Core i7-7700,174,78.7,202112,https://cpu.userbenchmark.com/Intel-Core-i7-7700/Rating/3887
